,0
carrie401kitten,0.057646282683348885
monashoj,0.057669869572373335
JAbarbie,0.07767368193951828
joanne7964,0.06645255101689779
PRAYERWARRIORMA,0.0616504876630535
Leahh_Vee,0.07769167319394726
emilymatthews,0.05461713636007153
Jennifer_x_,0.10417047099235772
schachin,0.06427766811269738
gflores5261,0.04538280648731889
IWCharters,0.04586398883500436
l17_glg,0.07066869998342293
MDobson84,0.07961954827311436
Uk_joedan_fan,0.07801478108479751
cymberrain,0.06162403528157966
EMBlair,0.05065068922718194
jennac0re,0.07607114280835743
KobieThatcher,0.05525772312559425
tickvg,0.06088522888260437
princess_2895,0.07799905171011033
LINOOO,0.07156184843605791
idanger09,0.021613857336406878
krzimmer,0.05388965168172568
Dayewalker,0.06059221311513307
SoulAfrodisiac,0.07361156645669169
CharlotteMarie,0.06626785997149048
itsmaniacmaria,0.08057637021102435
neosolrkstr,0.04869936525411939
neuroaster,0.038181874994520235
GallifreyReject,0.02872662679373869
AndreaDeneen,0.05654036300042784
lunglock,0.0556059866394167
Col_RFTL,0.07204076538875391
Bonnie311,0.05094418808179178
karmachord,0.037985978716606014
Shinybiscuit,0.04912291776210104
ashleytrue,0.07636583175534091
almostcool,0.0380719016233568
IvanaE,0.04068879567693668
twilightnewborn,0.05559431920646588
justjuliarose,0.04396390235472007
SuperK23,0.10072034054259227
perki,0.053629330651474356
chitowngal82,0.06155897530980108
chavie101,0.04219862288847944
bella456,0.0652800472727559
issie07,0.056546733751152975
myeverydayhero,0.0431954171999699
JustMelly,0.05047869177101946
frozenblueeyes,0.06257307313712415
925jdub,0.08068419130441157
mentormadness,0.06490395590868438
drable,0.0576528914875165
shinsh0ku,0.04000597024683961
Miss_Jennyy,0.10521381491893375
xpennyxlanex,0.04864699789410739
tessalonika,0.06665112972580275
McFLYFan_Katie,0.05336907650132195
Xaan,0.03389655677138616
dottibailey,0.08943665980303435
missdestructo,0.06798689004984489
AnniJB,0.0610290048644542
lonemat,0.06185677389118089
TuSalsera,0.02210757468848795
oldskool90,0.06019228149621676
butterballs_mc,0.068339657981038
lorenita327,0.039724676684377014
semipenguin,0.048514402794517734
kinkpink,0.06717106998749571
pink82,0.054518830682934324
goodlaura,0.0777304374455323
arosefull,0.10884109114440575
tiphereth,0.03708571024963865
prateekgupta,0.04869287470803929
angelcondensada,0.04970723360461983
LauriceDepasois,0.024355085191075553
cyberdees,0.07203242549705338
DMBwine,0.03378754405163904
far1983,0.027498851598752407
OriginalGata,0.029961633443120174
leewaters,0.061699366909365935
jemjem1983,0.04826142557771443
JessiDavis_,0.049151720938187385
Taynted_lyfe,0.04219930846802751
trx0x,0.04357572770437803
shybutflyy,0.06286649232982437
M0dEl_ChICk,0.05138967223801954
Kenetria,0.02991294318951038
elaineewing,0.04933397795305529
nicolatte___x,0.03581559620749082
__TereBleu,0.03660487693395071
ladyw87,0.02551260522025959
Sheenagerrard,0.07188625102798238
Azlen,0.06797795292439578
Haarlz,0.04378416044400297
missconway,0.0423524600635166
AimyLeigh,0.06980422397179316
chells,0.033422387214794506
Cloeee,0.038316673816942155
betsymartian,0.07192098557283377
LoveAndHearts22,0.0347538411302917
kristymfg,0.037804428704640666
lynnstuh,0.03756370131426341
willcarling,0.04997916689204095
sprinkleton,0.06818283171077365
allysheehan,0.0292041996444253
terakopian,0.06657819049147272
bryancheung,0.03735228415933387
janeway529,0.04895136493469786
xkatecrawfordx,0.04165222598041102
AnikoHeartsJon,0.09647342450270645
Helenvking,0.06650764938494688
SueMarks,0.03839225876751261
babybunny1987,0.03591250416328114
twilight_freakk,0.05973310711886034
jerryfetus,0.04777018457681201
LeeConti,0.03300955438998066
ROXPromotions,0.05046314165343193
georgia_xoxo,0.053299943362563273
tim_butcher,0.10045435685667252
sueissilly,0.03409070352376628
icebergstorm,0.05869887148210796
kerryisonfire,0.0718242860858303
DukeSkywalker,0.041662115004357084
MsMyammee,0.07264119252689359
alttlbtlngr101,0.06531319239303995
janeetmb,0.028856545609911903
imnisa,0.03769188621122269
bacieabbracci,0.07519522789337522
devilsplay,0.08703922102667025
SarahLovesJls,0.07487817032624586
honk4peace,0.06457814643769327
ellen_g,0.08837871776967768
mnstrsnmnchkns,0.059336948013283555
dalilprincess,0.057406207963044485
xLakeEffectKid,0.06404781307416225
gunandagirl,0.06373487948649742
struhar2009,0.051350534918635504
xmeLaniiee,0.03647210840791454
ariestotle,0.02590449946573241
jadedownes,0.027850489655863904
sarabeth035,0.06317294891104923
Zarinah,0.03024932836379142
nettlecake,0.07893685929677
Young_SoulBlade,0.06690557454744814
howlieT,0.0515196768482838
caityisawinner,0.06311550918181488
littlebitlil,0.07755899361064192
tampasmile,0.07520242305759559
nsane8,0.03803854398710194
Karina_Escobar,0.06272918332091305
Elliethinks,0.055614794880517626
jamiemcflyx,0.0488072189360479
JackShockley,0.058405957607518745
geekishpirate,0.06326735041312383
scotzchick,0.10293222669508385
ggreschler,0.04812167154859557
SquishMitten,0.03478749144055794
KepisMubx,0.08341266805805961
D_Child,0.042139640058842937
jesocute,0.0596495252706578
networkingfrnd,0.2906675879506719
jenwagner,0.06595307665792227
limeice,0.05869303653848999
Restrictor,0.06686129181552965
AndrewBoland,0.03491532116540321
iyya,0.08349482964553562
clublk,0.22434283452558762
ephaw,0.0631637436393088
CoachCharrise,0.0889734667920358
anticlimatic,0.06400924772080349
feeshda,0.053465460270523034
Dozeymagz,0.0489264996309548
karenstrunks,0.05950582882607361
freddyb87,0.048302267998740135
oliviaspruill,0.03907606616599869
leannenufc,0.0831942880070699
MisfitGemma,0.07147021658468643
DudeAsInCool,0.06878016297494748
sami_bby,0.06867154475262666
sspaz1000,0.06891486851533077
w00dRabbit,0.04266054333407726
stargirl1013,0.03562599113196553
dirtydann101,0.05896755059984438
messofadreamer,0.06520868562819568
cece_newnew,0.02474105369077503
darwii,0.04458463577888802
KlownDogg,0.07015915062551531
favoritemelody,0.0756602197219633
jennyrevelle,0.0589946470466315
littlemissmessy,0.07999134657199397
jordanm11,0.0489746579112986
Raven12,0.06084162064745772
Cup_Of_Katy,0.07703283990766842
nathstokes,0.038022544494099454
rebaenrose,0.08376175022172322
tweeteradder31,0.9565217391304349
its_me_Miss_B,0.07859585218742847
Barbiechick3004,0.0792461504887292
tweeteradder16,0.9360702923799425
rebeccabakic,0.06848232369699875
curious1966,0.05240450908665105
ChrisHFilms,0.06733010438162597
Ocnarf10,0.038835714283450555
athousandmyles,0.10129658454330273
Joelsk_,0.038501608134943785
MamaCubed,0.036814303714670614
leabella,0.0562662552638844
juliadrab,0.05049483898619573
limyh,0.016649393818670963
DemiLSupporter,0.08605798930085605
Sammyjo777,0.12166124907192073
IzzySc,0.051989832345424286
krisshuntx3,0.07701533133302987
personar,0.09197953771999981
NatalieGolding,0.07732755652635705
wuschelcore,0.04971052549036279
FootyGirl88,0.04916361097943475
Piewacket1,0.06132972626101199
lopezwilfred,0.09131908896892071
cjeanl89,0.07611350281121916
sarahnewton,0.0539185910574445
purpulish03,0.028247080093332082
ceedee75,0.0791051718617654
SheenaNastaja,0.06091151968492287
Suze2oo9,0.05755971505057963
Shontelle_Layne,0.039240319950474306
hobosexual,0.06136877429841491
uyennguyen_,0.08210922590163197
frostedbetty,0.05503587927611373
_richUK,0.10364441786040113
syuazimi,0.06211447410160162
anefallarme,0.07024307008911658
joycescapade,0.04152844457320521
melodyhellyeah,0.06026624121652018
GirltaristHan,0.05036214889455149
therealsecret,0.0580999648446724
EvilTh1rt3en,0.03711605072241206
Nikkers,0.06111349917927143
MissDibbs,0.05165687899845097
LuvToSparkLe,0.06889545082330203
MrPaulEvans,0.06414041956078467
Darcevarchy,0.03438857238825799
Samira_R,0.049120737965539854
Emma_1812,0.07243598332832324
AaliyahLove69,0.06153298696482076
AndyHannon,0.019990753563733216
daveg38,0.044716162712403404
natalieridout,0.053007245457045805
esmeg,0.055960079270791684
Treagus,0.07038609063016825
IndieChavv,0.0713562453775297
blue_cat_online,0.06224444146269907
VernaeWilliams,0.06677656560694259
DayleLauren,0.06309216405029269
lovesickass,0.06330793894471018
MizFitOnline,0.05783705165245928
LilRaya,0.040842450344297544
LOVEandPEACE001,0.11176918614870822
Nicole_Alexis,0.05184421101640545
Anikainlondon,0.07172973393558547
TomboyTigress,0.07369757285075883
joyceturtle,0.06814608376966688
CyranDorman,0.04954239999592921
zoeyjordan,0.06747960405071109
baby_grrrl,0.06774261708398076
SexyKellyC,0.053135991081634804
MzGemini87,0.08998986526118179
MeriEsteban,0.11850898280697553
rehabc,0.030793023370934758
coolasskelton,0.06868662201664097
anteaisaplus,0.056005271858268625
Pinot007,0.056515996586574586
trouble182,0.05542026090335943
TwinHappyJen,0.11709165170740365
DJLoopsFruit,0.04183226637409064
MissKsyn,0.059640949625171254
MissXu,0.038860639283906775
blueholly,0.05444145544276479
Meteora20,0.05374143408632259
EclipseGFX,0.04603069519202644
MikeFlaws,0.06882396917259558
_scene_queen_,0.04922022137896896
weedoutofthepot,0.06413867551057179
alisonedge,0.05678912691579032
mixmasterfestus,0.041870539359280444
fddlgrl,0.06664604498413743
GiselleCanNom,0.06703263982870881
sassisam,0.06033862473131037
PinkM,0.08158368404474232
lukehmuse,0.0664356061015746
SilverSurfing,0.031134384111345805
theriz28,0.01403718283308841
Tracey_Mac,0.043829574642140275
tonyvisme,0.09541634829197009
cassn,0.06262659502586226
thinbegin,0.06714379814707352
HotMess4CCNK,0.044231087610335104
ScottGiorgini,0.06710892152553999
RespectMileyC,0.28829743669944
toysrevil,0.058478720131101586
AnnieDAFG,0.056758449059319996
Theguyoverthere,0.0607889578527941
TheFamulus,0.06156730344971843
yellowduckx,0.05900213462532295
xxJadeyyxx,0.05327870848060459
epcotx,0.2619871504611413
dauche,0.05631922349400709
Axleuk,0.06430386400588232
rkb09,0.057543572070840494
imanwilliams,0.06081926384579788
hollow_af,0.03725104761577225
Sir_Almo,0.0506535697137671
joshgard,0.07566397263101654
DougsButtercup,0.046287254779363025
sidish6,0.047016559309606264
ememmyem,0.04615030329193508
thetricktolife,0.07924735030095285
DareYouToMove,0.044826604367610615
MelissaCid,0.057134567272699666
SunshineeKiid,0.02385502532114869
brianrubin,0.05390673346357914
rach210,0.06400493958181289
gapeachelle,0.07462287402382924
IamMaxatHotSpot,0.06316068291164602
EmoFlower,0.07449798250116654
ilanbr,0.05744884967312229
xbron,0.05415163515629352
Huddylicious,0.09004099410829494
Garms,0.03272217836974262
Rkoluvsdiana,0.06194661828777553
skrobertson,0.05164871086050051
Cavatica,0.04158102211462767
LYNETTE21XL,0.032381688503794956
LunaJune,0.08450333112543489
ilovegoobeck,0.07235733543926356
iHomeTech,0.31009520765761767
Jaaniinaa,0.0664873828516068
KirtiB,0.04332806852609589
tsuvik,0.025236652971980023
gheamoeis,0.07820244974893956
pandafandanga,0.07355826716750583
lisakm1109,0.056921695540911886
sheryonstone,0.2995823884111395
Meliciousx3,0.042004273224167374
ceibner,0.06679839578887968
Susie_Nutbar,0.07432920880727154
bubblecat,0.05723196022297378
bellaclara,0.055698246319553266
torriRAWR,0.06579753973373594
bursaar,0.049029327592066636
xXMCR_LadyXx,0.054703160822022874
JKs_divadoll27,0.07547053399288309
sweetdreamer,0.06109296806979812
badingding,0.07318785280862286
abtony,0.09377013250943371
ErictheAzn,0.05263365189417751
joemunzer,0.1064547454256962
kyoisorange,0.039555641999201314
briannalina,0.06438100807245646
calgaryfitness,0.06009857540498406
Celticpussycat,0.10385508857824641
rohinkallat,0.04867066594295341
rubybluedaisy,0.04710850822878561
WTFJAY,0.06786594331246107
mariah_ana,0.07725582497827242
chrysalisceo,0.05890668218858921
Shanz_x,0.06084727474158195
berylboat,0.05699505074138429
jennysunphoto,0.0623294428935677
sarandipity,0.06862012770050742
aMmadz,0.04041277092885125
lifesabeach27,0.05377289874307145
Cuttersftbll,0.08212805241230668
NotoriousKutty,0.044836720126355374
Mirna023,0.07035379697309999
Scotty089,0.0735100140371195
Larrysullivan,0.07847794188020424
MAGGIECHICKEN,0.04748980292054671
JimPap,0.05460765285783003
Alleexx1995,0.038246350405588075
joanslade,0.04628566983121125
Bluraven,0.07853434714682617
AmyJade,0.05914526811896461
DeeVAS,0.0809362883771044
saimin,0.052200333545999074
joonieb,0.05427799801081225
jords_,0.0685376370395465
Stony419,0.032502754449380944
lydiamaroon,0.08404982239943734
lovingyouiseasy,0.04041706861816604
CarmineCent,0.07334715716454675
TizBanana,0.06632397238934609
BecomingBella,0.04572852644298725
bitchville,0.062286868849528214
cagmanthing,0.0366337110939649
kayleelovexx,0.06171112668908795
sydeshow,0.09622128944959286
TheColonial,0.05171208296886398
opiekent,0.04769772940935253
chocomeow,0.06747196778299623
annzoo,0.05070881879613746
iluvmusic89,0.05212819233923647
thekelliejane,0.07186591956037136
BlueEyed_Cat,0.1985662678094972
goodinparts,0.053061421503051265
tealou,0.04468915802926623
CandyGirl24,0.06503930710350522
maligaya830,0.052410216651556506
anca_foster,0.05814073745982983
NathanMillson,0.03888071310295113
dagmaroon,0.06066504268539967
alli_cat141,0.07218036781228954
DWsBrewster,0.06605507260220313
franhr,0.09615081865515801
failwatcher,0.17854596020763147
LauraKalbag,0.08197049444111122
iAmTarynItUp,0.0625414245720183
ArsenalSarah,0.03476013959182378
agb57,0.22116776848327965
Brenna_Bee,0.08608669576834808
Billy3G,0.03217478937784708
MagicNeverEnds,0.0996803447155973
xxlinzivxx,0.09313764485069538
sjdvda,0.05288149130230083
injenious,0.07077797881379458
knitpurlgurl,0.05593835842704991
livelaughenjoy,0.11710248732501567
azandiaMJBB,0.07126171631491968
chantellmarie,0.06867852186316029
FlonesFan,0.05011384876016972
miss_tattoo,0.07266773987890691
lalaATROPHY,0.08176215838889082
missmichiganusa,0.028448104414997958
rockstarsttm,0.04097189224919098
RAWRachael,0.054044325656920994
coffeebased,0.05055781758855263
ensredshirt,0.059269233024813454
girliegirl1223,0.05126257553763531
ArcadianDreams,0.0784856620824556
PerryPiekarski,0.0478691483264624
MizzTxNy,0.060032096531665254
dg4G,0.05599892969796819
JKayP,0.06010726890472975
itskimpossible,0.033079574351404274
Jenniewrenbird,0.044404963744846065
WestonsuperMum,0.045501785495916186
alanniiee,0.034306726644545
erizalovato,0.11765805552258043
robschmob,0.11267773719746592
aafreen,0.02704807234447754
lizvengeance,0.09670690722738472
PinkTribble,0.06330206611501872
Trachena,0.17332172795560025
Cpt_Oblivious,0.06147611056824407
livileah88,0.059486311738689575
RoryBecker,0.08343916597654621
SHHHE,0.05757634557570359
sid88,0.06047456085407389
exortabreedoll,0.04793415328378323
Nautiboi55,0.05578086171635278
misswiz,0.076251800747066
heykyeh,0.0432203542699787
carrotmadman6,0.06317786003996884
LeeAnnAnderson,0.05482756754949869
themaguire,0.041300572878782305
JayeLaSOLE,0.0482304995354455
podblack,0.06459596828152137
xoHerbieox,0.04934484499394114
imjoie,0.05588550555634869
guitarmonkey710,0.08916078441264459
hazelgreenluv,0.0574394665287856
MercyStreetTeam,0.04664648216603965
thalovebug,0.8631464399443289
KSdaisy,0.07772151205410083
SCORPIO_DOLLY,0.033109482898389705
drjoesdiyhealth,0.08394513927880082
patjones_coach,0.02766282003191654
restey11,0.04385743512775667
WestCoastGal88,0.058774933310852685
mlexiehayden,0.07719989131277905
divya084,0.0469689761658063
itsroberth,0.06900294129325192
OhMyDamnKelsey,0.043343938301761094
JP09DisneyRocks,0.09828130401972317
PoynterJones,0.0677330987557648
dear_gravity,0.07588028280977263
venessaaaa,0.034844950270556244
AEMusic,0.14505708797049463
VarianDavid,0.07877431145965724
BefiBeez,0.09756273821571743
teleken,0.08175393376603912
crushdmb,0.036913649980702956
FakerGigi,0.060948398993434245
MKCOL,0.056162534603979214
hambers,0.05239589029474879
oxEmalieexo,0.058631632256726365
tweeteradder17,0.9344424516049229
azsunshinegirl7,0.061733429571816344
latuacantante03,0.06332754379063672
ANGELJACKIE44,0.062022931187267594
sakbaboy,0.05420080280518563
domilovesoreos,0.08700628499457466
sarahobrien_,0.06729569771888351
hkremer,0.06502309368366199
loisxmariex,0.049803705751297944
rsrecidoro,0.07353726263196399
m_hardwick,0.037516967784198184
frazallan,0.04392286427393071
mayank,0.0628116656908542
_elj,0.06125261824464971
EstJesusNoWhere,0.05411040602759368
goodboygonebad,0.07976293668045914
Morrica,0.06675810175532404
angelinemarie_,0.06404677862321188
ge21,0.037234402207534066
KatieArttt,0.09837269475705683
dannitothemoon,0.06287937076532515
ciara73,0.05826580274177657
dogzero,0.6159972907921125
DawnofOURnight,0.06892881015686388
MandyRoss,0.03809073745676713
starweaver,0.061114620111426474
AlluringBri,0.027850143875335343
sunshinelover14,0.07898922636623759
mjbps,0.9644736842105266
RoseStack,0.073326728056962
inlovewithsteff,0.05478936272950153
smellyocheese,0.03067383757035714
BossTycoonLZ,0.0454134912693312
__mandy__,0.04766656858282241
teddy_dunn,0.04056319089055592
martice,0.07693027762008772
weiseldog,0.08653493933405458
mhaemee,0.050392115011081234
marci723,0.0555704853110026
artbyskym,0.07343847734172232
_Wicket_,0.09212494590379118
aostheller,0.0646649224463513
vocd,0.09679706206603338
Tigger761,0.07361716813073578
Olliemac,0.06849612493570453
MummaBear,0.05091939772447402
Stickyplasters,0.07551521464553114
TurtleV,0.09221441820085664
heartbomb,0.03332681292630747
Mawiyel319,0.04773599494338666
AyYoDaph,0.026364132290657687
britt_mxgirl,0.07497213477730469
JenLovesJoey,0.04408029231423611
GeneralProfound,0.05508539400295981
_ophelia,0.05340342242343222
magpiecreative,0.08965293773562509
mattchew03,0.06622757742879053
musicislife90,0.07480641915639515
makikaysantos,0.05193517910177367
ChipRPI,0.04559889453212092
zebr0,0.05511805987799432
dannimeesh,0.05533123906048038
whereislena,0.075787152612321
connster9700,0.07208362024045703
lemi_dovato,0.07359332846950932
hsahsa,0.050427062336129105
bellanicola,0.06611105492944784
aliyoopah,0.05977211278466844
singswell,0.06785152071701643
Applechic,0.2777630897209702
bjaurigue,0.0627768433013285
sugarghc,0.08364851736484569
teufl0302,0.049725141208180695
MiraCraigFan,0.09937992606984057
Bec93,0.05584627423352195
PaperCakes,0.04628738678417771
definatalie,0.04550750878269006
allison__,0.07427670849144151
veneschamarie,0.044455816323252864
DowneyChick,0.06936714950086272
Dirtdawg50k,0.06022607307296815
whoisdjspecialk,0.057984686594063715
sapphirelazuli,0.03437773146654903
Licokitty,0.05930867027678014
mohdrafie,0.06950869123570279
Rinfinity,0.04955002134618355
BabeNatasha,0.028461724589396536
JohnWeston,0.045531074480066554
LaceeBrianne,0.04192114595400156
jellybeanhorror,0.06713607992570896
princess0419,0.02347228502772876
llJessicall,0.07635532952069596
TankaBar_Linda,0.05332597256399302
painyboi,0.052539548484680614
Winstonita,0.06052228280702384
caffeinebomb,0.07415754435139343
pleasureJALIN,0.05260724547207766
maxime68,0.059119066158293654
gummibunny24,0.05504183826746719
xXHAZELXx,0.06444249236265713
VictoriaBlacc,0.025188677111093485
christyspanties,0.0721315379673917
tswizz,0.050891404674510456
irockCapo,0.05886304173168256
FoOie,0.048675337088223115
BengeeB,0.043856309254969056
SusanPAus,0.08970931803955458
PinchedPink,0.0724037445586048
khali_blache,0.05378059862844183
Jeremythegeek,0.051384463194405386
larindavictoria,0.12245218759276663
ronnyvengeance,0.05055011913099821
VernishiaRenee,0.063374216620201
Chococat2523,0.048242628335417516
davesusetty,0.048369443235599004
nadiaparry,0.05478468661251457
BlokesLib,0.08001048578837631
tiffw88,0.11257244738165964
lauralovesart,0.04130579445960195
amy4669,0.06337743577436439
KrissyJill,0.05180655182534054
purplelyna,0.03377822380764631
hip2Nashville,0.03660638716972536
KaylaLeee,0.028224767073916565
Thomie4,0.036726625533026996
scorpfromhell,0.05834897787821874
Mimidncr96,0.057516581678225556
lilmo4ever,0.04967885537256938
tyrstag,0.0605226643577852
JenniferLai7,0.04860947736979497
SMiLEJewelle,0.04145648143340141
kaiLoDelf,0.029358662976655306
thoughtcoach,0.06365933807792036
cassandROAR,0.03471655654498431
lisachaves,0.047130268441798136
KathrynAnderson,0.05567870842810842
heidenkind,0.04092362006017224
d33pak,0.05209598035313696
Lemonpillows,0.052658140969823575
voyage2k,0.04863160836474324
TeeFly,0.05822515628423859
MGMarts,0.07343215075951735
Snowshadow,0.05817508386426615
Joseph1391,0.09125602708634742
erinNarry,0.04493611063526085
prisca_eyedea,0.04511172648307434
australias,0.031066021318948457
empee02,0.04400108790263461
itsrinamarie,0.06392773270248421
alixe_edwards,0.06928769029869623
leglesslush,0.11480795353156152
capitolxelle,0.07827143690539379
miss_r,0.06291728440514859
saltymomma,0.0656132034491011
gracieh89,0.08737386983795077
hullrobin,0.07588542733963372
alaksir,0.07479624811167197
ClassicSydney,0.04427926502544955
youngnik718,0.056913620792928075
LouiseMayes,0.0885051107246748
aah1981,0.07591073001621802
lovemystar,0.06811303846780666
OhheyitsKristen,0.061974396176729306
smilin808hapa,0.04341056886819169
Commsguy,0.08468818308174725
rinajlee,0.09480272447670345
imyourcupcake,0.07078748300381373
seekzpeace,0.040153624953129255
asxofxlately,0.060987476261125474
koolerbeans,0.03542587824143887
quinland,0.06015620146347872
MissMileysFan1,0.07546992829813975
stuartgibson,0.046025993996060534
ann_donnelly,0.06076117025151631
paulmason10538,0.04616393158663544
JennytG13,0.10134359879180732
stargirlxo,0.05140201016782978
TheAmazingCat,1.0
SimplyJulia,0.08376764167948238
merrypranxter,0.07960214403672722
itsNaida,0.0399749345320258
Squishtof,0.07014854322676965
mzmeshad,0.047093522143286375
M_G1,0.09960651098091791
Kat_04071991,0.045404424428067865
ChreeesDunn,0.04686866672204115
CreativeSoul,0.08546265949544286
Jonas_Dreamgirl,0.06885927703729901
banhart,0.05636456901800144
AnnReyWil,0.07554672670797938
danalar,0.06327900309943185
simonleung,0.07637178946159662
Rosellyanna,0.06505060967460781
Hjoorth,0.05165150894502197
4evaurgirl,0.05994612113377132
Phee78,0.04172464831739847
wyatthaplo,0.07279872716969203
thepixiepop,0.04272808318485836
mallycakes,0.033158692113359534
puente6969,0.06648850032492379
stu_art_ist,0.06824293726359933
larasati,0.03636978041551326
maliboobarbiee,0.045618359951822084
nicky777,0.057429411405962735
oxLauraJanexo,0.05508592335192279
mozzzzy,0.047786686242505365
abcaryndef,0.027453776958375007
xdevinnbabyy,0.05974588536289537
veronica78,0.09330199839099827
Andreafancinell,0.06183444186351602
apache_rose,0.04171000038430878
thecraigmorris,0.048612492949589074
breathejess,0.02945983035765361
kezzawezz,0.04591877829110908
emmao414,0.07505896641632888
bconnors93,0.051243645954410715
samppa89,0.05148657761010284
Jean_o,0.03672061874143788
shanajaca,0.14416569615846525
jessicannamaria,0.08750128945479747
DsBabyGirl,0.045964664314819666
bmanley,0.04578275637761495
life_afairytale,0.06043567744989623
Jamjar84,0.05739457512813228
weboword,0.22239751410996159
Jebatron,0.07840346712468965
PrettyGurlB,0.04656092432412651
MissPrecious2,0.04614828060089677
brigwyn,0.04061782029605943
mark_r,0.0762386486588123
mlantswelshgirl,0.1258943778337661
natalielealand,0.09894720474022721
harisn,0.041690484440844916
turtlehater,0.020957166516438086
Smoph,0.04758589056663914
anieszkaa,0.04076401103150376
thecrazyjogger,0.02272868714797377
MyInnerJuCJuice,0.05991518382497811
livvvyy,0.059517982224188554
jovlynlouise,0.33393158987840293
lemonsareyellow,0.06313650699154286
Killaya,0.06505132788028041
macklesD,0.05404960618678971
MichelleWegner,0.049144478136016224
LostInTweets,0.059194353150147996
anidontknowgirl,0.08591268723443334
tonfue,0.07036582292299857
AnouskaKersten,0.08740930944851552
Abbie12,0.056423746114945036
ellie1971,0.08097084600864189
Kimberley__,0.10746079954420484
wptavern,0.11232918760718485
RussellBfan90,0.05522101064216497
jeslynfong,0.051271531544485265
HeriCabral,0.0486233837641712
katwoman327,0.05429037320371449
tessthetraveler,0.05494783947689475
mc__ramos,0.06849790694876004
NoTORIousTori,0.0402227821054903
LAURENmcflyx,0.054528624229967786
JonnySayer,0.07890255681548806
BeesLikeZeebras,0.02442135814013627
peterc,0.07395432423456474
ElizabethLovatt,0.09094786524608311
mooseymoose29,0.07084269677526571
Felitherandom,0.04125465376905939
saritaonline,0.06923774360254209
bizziefan,0.05931333594470678
xBlueEyes2x,0.06783454827104139
elyshiaw,0.07950777887226627
chanel_amil,0.03234386550555832
PyroGrrl,0.08384296468014912
jesszlatos,0.05281275195945394
chlon2005,0.38564896172475766
reneritchie,0.05532253797881358
Estherlala,0.08620700866183668
qiqichan,0.03685135838078721
jeffpulver,0.08886766435719781
ayanami136,0.03952674339656049
shawnlimtianjun,0.05216728270620984
tonita_face,0.0932810706554931
wolfgang,0.08058655996670797
Sylwia_hsarC,0.07379670741865667
tdm911,0.06635389964458703
shankargan,0.04458250549484128
Sarah_Jeffreys,0.06241217150907155
maiaArae,0.07953159297923755
Rhi133,0.05243093980893619
tsand,0.05655578762584903
Hopexo,0.038036871162730454
missstarryeyez,0.05003185545066817
babyscratch,0.05137723280227262
rachelbeer,0.06229695428352248
dianedenmark,0.07886099724887088
lizzy1e,0.05434752561360346
devikamathur,0.07136233050178138
rattlergrl,0.07440672687584597
abba_ks,0.04997647210224325
esmeralda06,0.07134926625996929
JennysMyName,0.06538412286670603
brucewagner,0.04677061671687104
Kylamvjonasfan,0.06876224110381021
JPMizDELiCiOUS,0.019466981668438996
Candelarhia,0.06657219656797307
Emmmaa___,0.07902760490573209
reginaeve,0.05639546621086238
RobertGirandola,0.061933236342946854
hiabowman,0.050168094508165124
ellaxceleste,0.06030645086760485
Teradawn,0.09491226185027826
Greg888,0.10314041452445642
iadiedee,0.06505949305579044
I_am_Heather,0.06925103971436558
its_me_betty,0.04746258166175591
Ingvild1211,0.04229670544608346
NayNays,0.07652507016253565
jenbishopsydney,0.0742993256091341
michellexhannah,0.05543879925014999
normalguyguide,0.042983109740584134
jesscocaine,0.05669528868384205
elaraj,0.047985695412273
nikkiwoods,0.06429696986131536
Cara62442,0.04404743441266356
rgoodchild,0.055753231240977454
ashepash,0.08012683022075447
ninnoart,0.08339197243343072
cookiemonster82,0.05032610844334236
an_other,0.058531354525768464
katieeustace,0.05659691791293535
CajunFerreira,0.04305583370512392
ggmxo,0.060706353096606123
JaydDragyn,0.07081968344092605
marianaguidil,0.3341809027562065
annief1,0.06309738964603946
scarboy,0.06095261956659537
hannahfaulkes,0.06248710763134227
staceysterling,0.05888001748573879
tweetieelovee,0.06696521612115795
dollzilla,0.05149645963853352
DefyGravity81,0.05017857011516305
ummm_Stacy,0.055523582205030925
Mahzu,0.03315014168678298
christina_82,0.05483347461539266
fobluv3r,0.0520966459334755
TehStalker,0.04409453487917011
desired_waste,0.04820354179579529
the_nikster,0.026250620518797736
HarryLyme,0.03848305156168252
Kim910,0.0543892520423684
shereemcfly09,0.10449284497953833
so_zwitschert,0.036660506566782484
J_Monopoly,0.06175630092411355
HeartBreakV,0.04204274338006374
serennu,0.06384214983601373
AppleJuice1234,0.08731934698462218
JeydonLover321,0.05590502375976919
DreMurphy,0.051996044323349845
soveren,0.027801964480812884
HimOverThere,0.07531000965227563
asbuchanan,0.10556580211037503
CarnellUNYC,0.05163431144925631
sophieholly,0.11129668021742296
ruhanirabin,0.06429368934796094
Ashley_Cline,0.13855425667583376
japaowackee,0.04906459942036978
CharlotteHali,0.06529104366310391
JuwalBose,0.05801171439953896
WkdSelina,0.04871822227375288
BurgerBradshaw,0.0268139103859211
nadiapariss,0.0450505689353047
galaxydazzle,0.062033717939156484
DaniScot,0.05832837131388823
musicalchic87,0.05297105260211259
iantalbot,0.08403314288902694
sinfulsignorita,0.045315998301723254
InnyM,0.07106401962664576
allieloves,0.0694921419490216
jonmoss,0.06775065120236233
Dyana_,0.0761139158955653
ReporterFi,0.03607288314766004
bobbythomas1,0.113481323928485
